,Unnamed: 0,instrument_token,name,tradingsymbol,strike,expiry,instrument_type
3024,72683,26885634,M&M,M&M21NOV960CE,960,25-11-2021,CE
3025,72684,26885890,M&M,M&M21NOV960PE,960,25-11-2021,PE
3026,72685,26886146,M&M,M&M21NOV970CE,970,25-11-2021,CE
3027,72686,26886402,M&M,M&M21NOV970PE,970,25-11-2021,PE
3028,72687,26886658,M&M,M&M21NOV980CE,980,25-11-2021,CE
3029,72688,26886914,M&M,M&M21NOV980PE,980,25-11-2021,PE
3030,72689,26887170,M&M,M&M21NOV990CE,990,25-11-2021,CE
3031,72690,26887426,M&M,M&M21NOV990PE,990,25-11-2021,PE
3032,74011,27094018,MARUTI,MARUTI21NOV6400CE,6400,25-11-2021,CE
3033,74012,27094274,MARUTI,MARUTI21NOV6400PE,6400,25-11-2021,PE
3034,74015,27094530,MARUTI,MARUTI21NOV6500CE,6500,25-11-2021,CE
3035,74016,27094786,MARUTI,MARUTI21NOV6500PE,6500,25-11-2021,PE
3036,74019,27095042,MARUTI,MARUTI21NOV6600CE,6600,25-11-2021,CE
3037,74020,27095298,MARUTI,MARUTI21NOV6600PE,6600,25-11-2021,PE
3038,74023,27095554,MARUTI,MARUTI21NOV6700CE,6700,25-11-2021,CE
3039,74024,27095810,MARUTI,MARUTI21NOV6700PE,6700,25-11-2021,PE
3040,74027,27096066,MARUTI,MARUTI21NOV6800CE,6800,25-11-2021,CE
3041,74028,27096322,MARUTI,MARUTI21NOV6800PE,6800,25-11-2021,PE
3042,74031,27096578,MARUTI,MARUTI21NOV6900CE,6900,25-11-2021,CE
3043,74032,27096834,MARUTI,MARUTI21NOV6900PE,6900,25-11-2021,PE
3044,74035,27097090,MARUTI,MARUTI21NOV7000CE,7000,25-11-2021,CE
3045,74036,27097346,MARUTI,MARUTI21NOV7000PE,7000,25-11-2021,PE
3046,74039,27097602,MARUTI,MARUTI21NOV7100CE,7100,25-11-2021,CE
3047,74040,27097858,MARUTI,MARUTI21NOV7100PE,7100,25-11-2021,PE
3048,74043,27098114,MARUTI,MARUTI21NOV7200CE,7200,25-11-2021,CE
3049,74044,27098370,MARUTI,MARUTI21NOV7200PE,7200,25-11-2021,PE
3050,74047,27098626,MARUTI,MARUTI21NOV7300CE,7300,25-11-2021,CE
3051,74048,27098882,MARUTI,MARUTI21NOV7300PE,7300,25-11-2021,PE
3052,74051,27099138,MARUTI,MARUTI21NOV7400CE,7400,25-11-2021,CE
3053,74052,27099394,MARUTI,MARUTI21NOV7400PE,7400,25-11-2021,PE
3054,74055,27099650,MARUTI,MARUTI21NOV7500CE,7500,25-11-2021,CE
3055,74056,27099906,MARUTI,MARUTI21NOV7500PE,7500,25-11-2021,PE
3056,74059,27100162,MARUTI,MARUTI21NOV7600CE,7600,25-11-2021,CE
3057,74060,27100418,MARUTI,MARUTI21NOV7600PE,7600,25-11-2021,PE
3058,74063,27100674,MARUTI,MARUTI21NOV7700CE,7700,25-11-2021,CE
3059,74064,27100930,MARUTI,MARUTI21NOV7700PE,7700,25-11-2021,PE
3060,74067,27101186,MARUTI,MARUTI21NOV7800CE,7800,25-11-2021,CE
3061,74068,27101442,MARUTI,MARUTI21NOV7800PE,7800,25-11-2021,PE
3062,74071,27101698,MARUTI,MARUTI21NOV7900CE,7900,25-11-2021,CE
3063,74072,27101954,MARUTI,MARUTI21NOV7900PE,7900,25-11-2021,PE
3064,74075,27102210,MARUTI,MARUTI21NOV8000CE,8000,25-11-2021,CE
3065,74076,27102466,MARUTI,MARUTI21NOV8000PE,8000,25-11-2021,PE
3066,74079,27102722,MARUTI,MARUTI21NOV8100CE,8100,25-11-2021,CE
3067,74080,27102978,MARUTI,MARUTI21NOV8100PE,8100,25-11-2021,PE
3068,74083,27103234,MARUTI,MARUTI21NOV8200CE,8200,25-11-2021,CE
3069,74084,27103490,MARUTI,MARUTI21NOV8200PE,8200,25-11-2021,PE
3070,74087,27103746,MARUTI,MARUTI21NOV8300CE,8300,25-11-2021,CE
3071,74088,27104002,MARUTI,MARUTI21NOV8300PE,8300,25-11-2021,PE
3072,74091,27104258,MARUTI,MARUTI21NOV8400CE,8400,25-11-2021,CE
3073,74092,27104514,MARUTI,MARUTI21NOV8400PE,8400,25-11-2021,PE
3074,74095,27104770,MARUTI,MARUTI21NOV8500CE,8500,25-11-2021,CE
3075,74096,27105026,MARUTI,MARUTI21NOV8500PE,8500,25-11-2021,PE
3076,74099,27105282,MARUTI,MARUTI21NOV8600CE,8600,25-11-2021,CE
3077,74100,27105538,MARUTI,MARUTI21NOV8600PE,8600,25-11-2021,PE
3078,74103,27105794,MARUTI,MARUTI21NOV8700CE,8700,25-11-2021,CE
3079,74104,27106050,MARUTI,MARUTI21NOV8700PE,8700,25-11-2021,PE
3080,74107,27106306,MARUTI,MARUTI21NOV8800CE,8800,25-11-2021,CE
3081,74108,27106562,MARUTI,MARUTI21NOV8800PE,8800,25-11-2021,PE
3082,74111,27106818,MARUTI,MARUTI21NOV8900CE,8900,25-11-2021,CE
3083,74112,27107074,MARUTI,MARUTI21NOV8900PE,8900,25-11-2021,PE
3084,74115,27107330,MARUTI,MARUTI21NOV9000CE,9000,25-11-2021,CE
3085,74116,27107586,MARUTI,MARUTI21NOV9000PE,9000,25-11-2021,PE
3086,74119,27107842,MARUTI,MARUTI21NOV9100CE,9100,25-11-2021,CE
3087,74120,27108098,MARUTI,MARUTI21NOV9100PE,9100,25-11-2021,PE
3088,74123,27108354,MARUTI,MARUTI21NOV9200CE,9200,25-11-2021,CE
3089,74124,27108610,MARUTI,MARUTI21NOV9200PE,9200,25-11-2021,PE
3090,74127,27108866,MARUTI,MARUTI21NOV9300CE,9300,25-11-2021,CE
3091,74128,27109122,MARUTI,MARUTI21NOV9300PE,9300,25-11-2021,PE
3092,74131,27109378,MARUTI,MARUTI21NOV9400CE,9400,25-11-2021,CE
3093,74132,27109634,MARUTI,MARUTI21NOV9400PE,9400,25-11-2021,PE
3094,74135,27109890,MARUTI,MARUTI21NOV9500CE,9500,25-11-2021,CE
3095,74136,27110146,MARUTI,MARUTI21NOV9500PE,9500,25-11-2021,PE
3096,74139,27110402,MARUTI,MARUTI21NOV9600CE,9600,25-11-2021,CE
3097,74140,27110658,MARUTI,MARUTI21NOV9600PE,9600,25-11-2021,PE
3098,74465,10671106,MCDOWELL-N,MCDOWELL-N21NOV1000CE,1000,25-11-2021,CE
3099,74466,10671362,MCDOWELL-N,MCDOWELL-N21NOV1000PE,1000,25-11-2021,PE
3100,74467,11550466,MCDOWELL-N,MCDOWELL-N21NOV1010CE,1010,25-11-2021,CE
3101,74468,11550722,MCDOWELL-N,MCDOWELL-N21NOV1010PE,1010,25-11-2021,PE
3102,74469,12868098,MCDOWELL-N,MCDOWELL-N21NOV1020CE,1020,25-11-2021,CE
3103,74470,12868354,MCDOWELL-N,MCDOWELL-N21NOV1020PE,1020,25-11-2021,PE
3104,74471,16591106,MCDOWELL-N,MCDOWELL-N21NOV1030CE,1030,25-11-2021,CE
3105,74472,16591362,MCDOWELL-N,MCDOWELL-N21NOV1030PE,1030,25-11-2021,PE
3106,74473,17669378,MCDOWELL-N,MCDOWELL-N21NOV1040CE,1040,25-11-2021,CE
3107,74474,17669634,MCDOWELL-N,MCDOWELL-N21NOV1040PE,1040,25-11-2021,PE
3108,74475,17669890,MCDOWELL-N,MCDOWELL-N21NOV1050CE,1050,25-11-2021,CE
3109,74476,17670146,MCDOWELL-N,MCDOWELL-N21NOV1050PE,1050,25-11-2021,PE
3110,74477,17670402,MCDOWELL-N,MCDOWELL-N21NOV1060CE,1060,25-11-2021,CE
3111,74478,17670658,MCDOWELL-N,MCDOWELL-N21NOV1060PE,1060,25-11-2021,PE
3112,74479,17670914,MCDOWELL-N,MCDOWELL-N21NOV1070CE,1070,25-11-2021,CE
3113,74480,17671170,MCDOWELL-N,MCDOWELL-N21NOV1070PE,1070,25-11-2021,PE
3114,74481,17671426,MCDOWELL-N,MCDOWELL-N21NOV1080CE,1080,25-11-2021,CE
3115,74482,17671682,MCDOWELL-N,MCDOWELL-N21NOV1080PE,1080,25-11-2021,PE
3116,74483,17671938,MCDOWELL-N,MCDOWELL-N21NOV1090CE,1090,25-11-2021,CE
3117,74484,17672194,MCDOWELL-N,MCDOWELL-N21NOV1090PE,1090,25-11-2021,PE
3118,74485,35043074,MCDOWELL-N,MCDOWELL-N21NOV1100CE,1100,25-11-2021,CE
3119,74486,35043330,MCDOWELL-N,MCDOWELL-N21NOV1100PE,1100,25-11-2021,PE
3120,74559,27126786,MCDOWELL-N,MCDOWELL-N21NOV730CE,730,25-11-2021,CE
3121,74560,27127042,MCDOWELL-N,MCDOWELL-N21NOV730PE,730,25-11-2021,PE
3122,74561,27127298,MCDOWELL-N,MCDOWELL-N21NOV740CE,740,25-11-2021,CE
3123,74562,27127554,MCDOWELL-N,MCDOWELL-N21NOV740PE,740,25-11-2021,PE
3124,74563,27127810,MCDOWELL-N,MCDOWELL-N21NOV750CE,750,25-11-2021,CE
3125,74564,27128066,MCDOWELL-N,MCDOWELL-N21NOV750PE,750,25-11-2021,PE
3126,74565,27128322,MCDOWELL-N,MCDOWELL-N21NOV760CE,760,25-11-2021,CE
3127,74566,27128578,MCDOWELL-N,MCDOWELL-N21NOV760PE,760,25-11-2021,PE
3128,74567,27128834,MCDOWELL-N,MCDOWELL-N21NOV770CE,770,25-11-2021,CE
3129,74568,27129090,MCDOWELL-N,MCDOWELL-N21NOV770PE,770,25-11-2021,PE
3130,74569,27129346,MCDOWELL-N,MCDOWELL-N21NOV780CE,780,25-11-2021,CE
3131,74570,27129602,MCDOWELL-N,MCDOWELL-N21NOV780PE,780,25-11-2021,PE
3132,74571,27129858,MCDOWELL-N,MCDOWELL-N21NOV790CE,790,25-11-2021,CE
3133,74572,27130114,MCDOWELL-N,MCDOWELL-N21NOV790PE,790,25-11-2021,PE
3134,74573,27130370,MCDOWELL-N,MCDOWELL-N21NOV800CE,800,25-11-2021,CE
3135,74574,27130626,MCDOWELL-N,MCDOWELL-N21NOV800PE,800,25-11-2021,PE
3136,74575,27130882,MCDOWELL-N,MCDOWELL-N21NOV810CE,810,25-11-2021,CE
3137,74576,27131138,MCDOWELL-N,MCDOWELL-N21NOV810PE,810,25-11-2021,PE
3138,74577,27131394,MCDOWELL-N,MCDOWELL-N21NOV820CE,820,25-11-2021,CE
3139,74578,27131650,MCDOWELL-N,MCDOWELL-N21NOV820PE,820,25-11-2021,PE
3140,74579,27131906,MCDOWELL-N,MCDOWELL-N21NOV830CE,830,25-11-2021,CE
3141,74580,27132162,MCDOWELL-N,MCDOWELL-N21NOV830PE,830,25-11-2021,PE
3142,74581,27132418,MCDOWELL-N,MCDOWELL-N21NOV840CE,840,25-11-2021,CE
3143,74582,27132674,MCDOWELL-N,MCDOWELL-N21NOV840PE,840,25-11-2021,PE
3144,74583,27132930,MCDOWELL-N,MCDOWELL-N21NOV850CE,850,25-11-2021,CE
3145,74584,27133186,MCDOWELL-N,MCDOWELL-N21NOV850PE,850,25-11-2021,PE
3146,74585,27133442,MCDOWELL-N,MCDOWELL-N21NOV860CE,860,25-11-2021,CE
3147,74586,27140354,MCDOWELL-N,MCDOWELL-N21NOV860PE,860,25-11-2021,PE
3148,74587,27140610,MCDOWELL-N,MCDOWELL-N21NOV870CE,870,25-11-2021,CE
3149,74588,27140866,MCDOWELL-N,MCDOWELL-N21NOV870PE,870,25-11-2021,PE
3150,74589,27141122,MCDOWELL-N,MCDOWELL-N21NOV880CE,880,25-11-2021,CE
3151,74590,27141378,MCDOWELL-N,MCDOWELL-N21NOV880PE,880,25-11-2021,PE
3152,74591,27141634,MCDOWELL-N,MCDOWELL-N21NOV890CE,890,25-11-2021,CE
3153,74592,27141890,MCDOWELL-N,MCDOWELL-N21NOV890PE,890,25-11-2021,PE
3154,74593,27142146,MCDOWELL-N,MCDOWELL-N21NOV900CE,900,25-11-2021,CE
3155,74594,27142402,MCDOWELL-N,MCDOWELL-N21NOV900PE,900,25-11-2021,PE
3156,74595,27142658,MCDOWELL-N,MCDOWELL-N21NOV910CE,910,25-11-2021,CE
3157,74596,27142914,MCDOWELL-N,MCDOWELL-N21NOV910PE,910,25-11-2021,PE
3158,74597,27143170,MCDOWELL-N,MCDOWELL-N21NOV920CE,920,25-11-2021,CE
3159,74598,27143426,MCDOWELL-N,MCDOWELL-N21NOV920PE,920,25-11-2021,PE
3160,74599,27143682,MCDOWELL-N,MCDOWELL-N21NOV930CE,930,25-11-2021,CE
3161,74600,27143938,MCDOWELL-N,MCDOWELL-N21NOV930PE,930,25-11-2021,PE
3162,74601,27144194,MCDOWELL-N,MCDOWELL-N21NOV940CE,940,25-11-2021,CE
3163,74602,27144450,MCDOWELL-N,MCDOWELL-N21NOV940PE,940,25-11-2021,PE
3164,74603,9158146,MCDOWELL-N,MCDOWELL-N21NOV950CE,950,25-11-2021,CE
3165,74604,9158402,MCDOWELL-N,MCDOWELL-N21NOV950PE,950,25-11-2021,PE
3166,74605,9158914,MCDOWELL-N,MCDOWELL-N21NOV960CE,960,25-11-2021,CE
3167,74606,9159170,MCDOWELL-N,MCDOWELL-N21NOV960PE,960,25-11-2021,PE
3168,74607,9654018,MCDOWELL-N,MCDOWELL-N21NOV970CE,970,25-11-2021,CE
3169,74608,9654274,MCDOWELL-N,MCDOWELL-N21NOV970PE,970,25-11-2021,PE
3170,74609,10344962,MCDOWELL-N,MCDOWELL-N21NOV980CE,980,25-11-2021,CE
3171,74610,10345218,MCDOWELL-N,MCDOWELL-N21NOV980PE,980,25-11-2021,PE
3172,74611,10668034,MCDOWELL-N,MCDOWELL-N21NOV990CE,990,25-11-2021,CE
3173,74612,10669570,MCDOWELL-N,MCDOWELL-N21NOV990PE,990,25-11-2021,PE
3174,79451,27802626,NTPC,NTPC21NOV108CE,108,25-11-2021,CE
3175,79452,27802882,NTPC,NTPC21NOV108PE,108,25-11-2021,PE
3176,79453,27803138,NTPC,NTPC21NOV109CE,109,25-11-2021,CE
3177,79454,27803394,NTPC,NTPC21NOV109PE,109,25-11-2021,PE
3178,79455,27803650,NTPC,NTPC21NOV110CE,110,25-11-2021,CE
3179,79456,27803906,NTPC,NTPC21NOV110PE,110,25-11-2021,PE
3180,79457,27804162,NTPC,NTPC21NOV111CE,111,25-11-2021,CE
3181,79458,27804418,NTPC,NTPC21NOV111PE,111,25-11-2021,PE
3182,79459,27804674,NTPC,NTPC21NOV112CE,112,25-11-2021,CE
3183,79460,27804930,NTPC,NTPC21NOV112PE,112,25-11-2021,PE
3184,79461,27805186,NTPC,NTPC21NOV113CE,113,25-11-2021,CE
3185,79462,27805442,NTPC,NTPC21NOV113PE,113,25-11-2021,PE
3186,79463,27805698,NTPC,NTPC21NOV114CE,114,25-11-2021,CE
3187,79464,27805954,NTPC,NTPC21NOV114PE,114,25-11-2021,PE
3188,79465,27806210,NTPC,NTPC21NOV115CE,115,25-11-2021,CE
3189,79466,27806466,NTPC,NTPC21NOV115PE,115,25-11-2021,PE
3190,79467,27806722,NTPC,NTPC21NOV116CE,116,25-11-2021,CE
3191,79468,27806978,NTPC,NTPC21NOV116PE,116,25-11-2021,PE
3192,79469,27807234,NTPC,NTPC21NOV117CE,117,25-11-2021,CE
3193,79470,27807490,NTPC,NTPC21NOV117PE,117,25-11-2021,PE
3194,79471,27807746,NTPC,NTPC21NOV118CE,118,25-11-2021,CE
3195,79472,27808002,NTPC,NTPC21NOV118PE,118,25-11-2021,PE
3196,79473,27808258,NTPC,NTPC21NOV119CE,119,25-11-2021,CE
3197,79474,27808514,NTPC,NTPC21NOV119PE,119,25-11-2021,PE
3198,79475,27808770,NTPC,NTPC21NOV120CE,120,25-11-2021,CE
3199,79476,27809026,NTPC,NTPC21NOV120PE,120,25-11-2021,PE
3200,79477,27809282,NTPC,NTPC21NOV121CE,121,25-11-2021,CE
3201,79478,27809538,NTPC,NTPC21NOV121PE,121,25-11-2021,PE
3202,79479,27809794,NTPC,NTPC21NOV122CE,122,25-11-2021,CE
3203,79480,27810050,NTPC,NTPC21NOV122PE,122,25-11-2021,PE
3204,79481,27810306,NTPC,NTPC21NOV123CE,123,25-11-2021,CE
3205,79482,27810562,NTPC,NTPC21NOV123PE,123,25-11-2021,PE
3206,79483,27810818,NTPC,NTPC21NOV124CE,124,25-11-2021,CE
3207,79484,27811074,NTPC,NTPC21NOV124PE,124,25-11-2021,PE
3208,79485,27811330,NTPC,NTPC21NOV125CE,125,25-11-2021,CE
3209,79486,27811586,NTPC,NTPC21NOV125PE,125,25-11-2021,PE
3210,79487,27811842,NTPC,NTPC21NOV126CE,126,25-11-2021,CE
3211,79488,27812098,NTPC,NTPC21NOV126PE,126,25-11-2021,PE
3212,79489,27812354,NTPC,NTPC21NOV127CE,127,25-11-2021,CE
3213,79490,27812610,NTPC,NTPC21NOV127PE,127,25-11-2021,PE
3214,79491,27812866,NTPC,NTPC21NOV128CE,128,25-11-2021,CE
3215,79492,27813122,NTPC,NTPC21NOV128PE,128,25-11-2021,PE
3216,79493,27813378,NTPC,NTPC21NOV129CE,129,25-11-2021,CE
3217,79494,27813634,NTPC,NTPC21NOV129PE,129,25-11-2021,PE
3218,79495,27813890,NTPC,NTPC21NOV130CE,130,25-11-2021,CE
3219,79496,27814146,NTPC,NTPC21NOV130PE,130,25-11-2021,PE
3220,79497,27814402,NTPC,NTPC21NOV131CE,131,25-11-2021,CE
3221,79498,27814658,NTPC,NTPC21NOV131PE,131,25-11-2021,PE
3222,79499,27814914,NTPC,NTPC21NOV132CE,132,25-11-2021,CE
3223,79500,27815170,NTPC,NTPC21NOV132PE,132,25-11-2021,PE
3224,79501,27815426,NTPC,NTPC21NOV133CE,133,25-11-2021,CE
3225,79502,27815682,NTPC,NTPC21NOV133PE,133,25-11-2021,PE
3226,79503,27815938,NTPC,NTPC21NOV134CE,134,25-11-2021,CE
3227,79504,27816194,NTPC,NTPC21NOV134PE,134,25-11-2021,PE
3228,79505,27816450,NTPC,NTPC21NOV135CE,135,25-11-2021,CE
3229,79506,27816706,NTPC,NTPC21NOV135PE,135,25-11-2021,PE
3230,79507,27816962,NTPC,NTPC21NOV136CE,136,25-11-2021,CE
3231,79508,27817218,NTPC,NTPC21NOV136PE,136,25-11-2021,PE
3232,79509,27817474,NTPC,NTPC21NOV137CE,137,25-11-2021,CE
3233,79510,27817730,NTPC,NTPC21NOV137PE,137,25-11-2021,PE
3234,79511,27817986,NTPC,NTPC21NOV138CE,138,25-11-2021,CE
3235,79512,27818242,NTPC,NTPC21NOV138PE,138,25-11-2021,PE
3236,79513,27818498,NTPC,NTPC21NOV139CE,139,25-11-2021,CE
3237,79514,27818754,NTPC,NTPC21NOV139PE,139,25-11-2021,PE
3238,79515,27819010,NTPC,NTPC21NOV140CE,140,25-11-2021,CE
3239,79516,27819266,NTPC,NTPC21NOV140PE,140,25-11-2021,PE
3240,79517,27819522,NTPC,NTPC21NOV141CE,141,25-11-2021,CE
3241,79518,27819778,NTPC,NTPC21NOV141PE,141,25-11-2021,PE
3242,79519,27820034,NTPC,NTPC21NOV142CE,142,25-11-2021,CE
3243,79520,27820290,NTPC,NTPC21NOV142PE,142,25-11-2021,PE
3244,79521,27820546,NTPC,NTPC21NOV143CE,143,25-11-2021,CE
3245,79522,27820802,NTPC,NTPC21NOV143PE,143,25-11-2021,PE
3246,79523,27821058,NTPC,NTPC21NOV144CE,144,25-11-2021,CE
3247,79524,27821314,NTPC,NTPC21NOV144PE,144,25-11-2021,PE
3248,79525,27821570,NTPC,NTPC21NOV145CE,145,25-11-2021,CE
3249,79526,27821826,NTPC,NTPC21NOV145PE,145,25-11-2021,PE
3250,79527,27822082,NTPC,NTPC21NOV146CE,146,25-11-2021,CE
3251,79528,27822338,NTPC,NTPC21NOV146PE,146,25-11-2021,PE
3252,79529,27822594,NTPC,NTPC21NOV147CE,147,25-11-2021,CE
3253,79530,27822850,NTPC,NTPC21NOV147PE,147,25-11-2021,PE
3254,79531,27823106,NTPC,NTPC21NOV148CE,148,25-11-2021,CE
3255,79532,27823362,NTPC,NTPC21NOV148PE,148,25-11-2021,PE
3256,79533,27823618,NTPC,NTPC21NOV149CE,149,25-11-2021,CE
3257,79534,27823874,NTPC,NTPC21NOV149PE,149,25-11-2021,PE
3258,79535,27824130,NTPC,NTPC21NOV150CE,150,25-11-2021,CE
3259,79536,27824386,NTPC,NTPC21NOV150PE,150,25-11-2021,PE
3260,79537,27824642,NTPC,NTPC21NOV151CE,151,25-11-2021,CE
3261,79538,27824898,NTPC,NTPC21NOV151PE,151,25-11-2021,PE
3262,79539,27825154,NTPC,NTPC21NOV152CE,152,25-11-2021,CE
3263,79540,27825410,NTPC,NTPC21NOV152PE,152,25-11-2021,PE
3264,79541,27825666,NTPC,NTPC21NOV153CE,153,25-11-2021,CE
3265,79542,27825922,NTPC,NTPC21NOV153PE,153,25-11-2021,PE
3266,79543,9696002,NTPC,NTPC21NOV154CE,154,25-11-2021,CE
3267,79544,9696258,NTPC,NTPC21NOV154PE,154,25-11-2021,PE
3268,79545,9696514,NTPC,NTPC21NOV155CE,155,25-11-2021,CE
3269,79546,9696770,NTPC,NTPC21NOV155PE,155,25-11-2021,PE
3270,79547,10371074,NTPC,NTPC21NOV156CE,156,25-11-2021,CE
3271,79548,10371330,NTPC,NTPC21NOV156PE,156,25-11-2021,PE
3272,79549,11568130,NTPC,NTPC21NOV157CE,157,25-11-2021,CE
3273,79550,11568386,NTPC,NTPC21NOV157PE,157,25-11-2021,PE
3274,79551,13139970,NTPC,NTPC21NOV158CE,158,25-11-2021,CE
3275,79552,13140226,NTPC,NTPC21NOV158PE,158,25-11-2021,PE
3276,79553,13140482,NTPC,NTPC21NOV159CE,159,25-11-2021,CE
3277,79554,13140738,NTPC,NTPC21NOV159PE,159,25-11-2021,PE
3278,79555,13140994,NTPC,NTPC21NOV160CE,160,25-11-2021,CE
3279,79556,13141250,NTPC,NTPC21NOV160PE,160,25-11-2021,PE
3280,79557,13142786,NTPC,NTPC21NOV161CE,161,25-11-2021,CE
3281,79558,13143298,NTPC,NTPC21NOV161PE,161,25-11-2021,PE
3282,79559,13143554,NTPC,NTPC21NOV162CE,162,25-11-2021,CE
3283,79560,13143810,NTPC,NTPC21NOV162PE,162,25-11-2021,PE
3284,80305,16247298,ONGC,ONGC21NOV182.5CE,182.5,25-11-2021,CE
3285,80306,16247554,ONGC,ONGC21NOV182.5PE,182.5,25-11-2021,PE
3286,80307,16247810,ONGC,ONGC21NOV185CE,185,25-11-2021,CE
3287,80308,16248066,ONGC,ONGC21NOV185PE,185,25-11-2021,PE
3288,83697,32718082,POWERGRID,POWERGRID21NOV222.5CE,222.5,25-11-2021,CE
3289,83698,32718338,POWERGRID,POWERGRID21NOV222.5PE,222.5,25-11-2021,PE
3290,83701,32719106,POWERGRID,POWERGRID21NOV227.5CE,227.5,25-11-2021,CE
3291,83702,32719362,POWERGRID,POWERGRID21NOV227.5PE,227.5,25-11-2021,PE
3292,83703,32719618,POWERGRID,POWERGRID21NOV230CE,230,25-11-2021,CE
3293,83704,32719874,POWERGRID,POWERGRID21NOV230PE,230,25-11-2021,PE
3294,95751,33779970,WIPRO,WIPRO21NOV520CE,520,25-11-2021,CE
3295,95752,33780226,WIPRO,WIPRO21NOV520PE,520,25-11-2021,PE
3296,95753,33780482,WIPRO,WIPRO21NOV530CE,530,25-11-2021,CE
3297,95754,33780738,WIPRO,WIPRO21NOV530PE,530,25-11-2021,PE
3298,95755,33780994,WIPRO,WIPRO21NOV540CE,540,25-11-2021,CE
3299,95756,33781250,WIPRO,WIPRO21NOV540PE,540,25-11-2021,PE
3300,95757,33781506,WIPRO,WIPRO21NOV550CE,550,25-11-2021,CE
3301,95758,33781762,WIPRO,WIPRO21NOV550PE,550,25-11-2021,PE
3302,95759,33782018,WIPRO,WIPRO21NOV560CE,560,25-11-2021,CE
3303,95760,33782274,WIPRO,WIPRO21NOV560PE,560,25-11-2021,PE
3304,95761,33782530,WIPRO,WIPRO21NOV570CE,570,25-11-2021,CE
3305,95762,33782786,WIPRO,WIPRO21NOV570PE,570,25-11-2021,PE
3306,95763,33783042,WIPRO,WIPRO21NOV580CE,580,25-11-2021,CE
3307,95764,33783298,WIPRO,WIPRO21NOV580PE,580,25-11-2021,PE
3308,95765,33783554,WIPRO,WIPRO21NOV590CE,590,25-11-2021,CE
3309,95766,33783810,WIPRO,WIPRO21NOV590PE,590,25-11-2021,PE
3310,95767,33784066,WIPRO,WIPRO21NOV600CE,600,25-11-2021,CE
3311,95768,33784322,WIPRO,WIPRO21NOV600PE,600,25-11-2021,PE
3312,95769,33784578,WIPRO,WIPRO21NOV610CE,610,25-11-2021,CE
3313,95770,33784834,WIPRO,WIPRO21NOV610PE,610,25-11-2021,PE
3314,95771,33785090,WIPRO,WIPRO21NOV620CE,620,25-11-2021,CE
3315,95772,33785346,WIPRO,WIPRO21NOV620PE,620,25-11-2021,PE
3316,95773,33785602,WIPRO,WIPRO21NOV630CE,630,25-11-2021,CE
3317,95774,33785858,WIPRO,WIPRO21NOV630PE,630,25-11-2021,PE
3318,95775,33786114,WIPRO,WIPRO21NOV640CE,640,25-11-2021,CE
3319,95776,33786370,WIPRO,WIPRO21NOV640PE,640,25-11-2021,PE
3320,95777,33786626,WIPRO,WIPRO21NOV650CE,650,25-11-2021,CE
3321,95778,33786882,WIPRO,WIPRO21NOV650PE,650,25-11-2021,PE
3322,95779,33787138,WIPRO,WIPRO21NOV660CE,660,25-11-2021,CE
3323,95780,33787394,WIPRO,WIPRO21NOV660PE,660,25-11-2021,PE
3324,95781,33787650,WIPRO,WIPRO21NOV670CE,670,25-11-2021,CE
3325,95782,33787906,WIPRO,WIPRO21NOV670PE,670,25-11-2021,PE
3326,95783,33788162,WIPRO,WIPRO21NOV680CE,680,25-11-2021,CE
3327,95784,33788418,WIPRO,WIPRO21NOV680PE,680,25-11-2021,PE
3328,95785,33788674,WIPRO,WIPRO21NOV690CE,690,25-11-2021,CE
3329,95786,33788930,WIPRO,WIPRO21NOV690PE,690,25-11-2021,PE
3330,95787,33789186,WIPRO,WIPRO21NOV700CE,700,25-11-2021,CE
3331,95788,33789442,WIPRO,WIPRO21NOV700PE,700,25-11-2021,PE
3332,95789,33789698,WIPRO,WIPRO21NOV710CE,710,25-11-2021,CE
3333,95790,33789954,WIPRO,WIPRO21NOV710PE,710,25-11-2021,PE
3334,95791,33790210,WIPRO,WIPRO21NOV720CE,720,25-11-2021,CE
3335,95792,33790466,WIPRO,WIPRO21NOV720PE,720,25-11-2021,PE
3336,95793,33790722,WIPRO,WIPRO21NOV730CE,730,25-11-2021,CE
3337,95794,33790978,WIPRO,WIPRO21NOV730PE,730,25-11-2021,PE
3338,95795,33791234,WIPRO,WIPRO21NOV740CE,740,25-11-2021,CE
3339,95796,33791490,WIPRO,WIPRO21NOV740PE,740,25-11-2021,PE
3340,95797,33791746,WIPRO,WIPRO21NOV750CE,750,25-11-2021,CE
3341,95798,33792002,WIPRO,WIPRO21NOV750PE,750,25-11-2021,PE
3342,95799,33792258,WIPRO,WIPRO21NOV760CE,760,25-11-2021,CE
3343,95800,33792514,WIPRO,WIPRO21NOV760PE,760,25-11-2021,PE
3344,95801,33792770,WIPRO,WIPRO21NOV770CE,770,25-11-2021,CE
3345,95802,33793026,WIPRO,WIPRO21NOV770PE,770,25-11-2021,PE
3346,95803,33793282,WIPRO,WIPRO21NOV780CE,780,25-11-2021,CE
3347,95804,33793538,WIPRO,WIPRO21NOV780PE,780,25-11-2021,PE
3348,39855,14869250,BAJFINANCE,BAJFINANCE21NOV4400CE,4400,25-11-2021,CE
3349,39856,14869506,BAJFINANCE,BAJFINANCE21NOV4400PE,4400,25-11-2021,PE
